FilePath,PlotSize,FloorLevel,PlanType,FP_Number,Version,ImageWidth,ImageHeight,TotalPixels,TotalAreaSqFt,Count_Backyard,Count_Bathroom,Count_Bedroom,Count_Dining,Count_DrawingRoom,Count_DressingArea,Count_Garage,Count_Kitchen,Count_Laundry,Count_Lawn,Count_Lobby,Count_Lounge,Count_OpenSpace,Count_Passage,Count_PrayerRoom,Count_ServantQuarter,Count_SideGarden,Count_Staircase,Count_Stairs,Count_Store,Total_Backyard_SqFt,Total_Bathroom_SqFt,Total_Bedroom_SqFt,Total_Dining_SqFt,Total_DrawingRoom_SqFt,Total_DressingArea_SqFt,Total_Garage_SqFt,Total_Kitchen_SqFt,Total_Laundry_SqFt,Total_Lawn_SqFt,Total_Lobby_SqFt,Total_Lounge_SqFt,Total_OpenSpace_SqFt,Total_Passage_SqFt,Total_PrayerRoom_SqFt,Total_ServantQuarter_SqFt,Total_SideGarden_SqFt,Total_Staircase_SqFt,Total_Stairs_SqFt,Total_Store_SqFt,Backyard1_SqFt,Bathroom1_SqFt,Bathroom2_SqFt,Bathroom3_SqFt,Bathroom4_SqFt,Bedroom1_SqFt,Bedroom2_SqFt,Bedroom3_SqFt,Dining1_SqFt,DrawingRoom1_SqFt,DrawingRoom2_SqFt,DressingArea1_SqFt,DressingArea2_SqFt,DressingArea3_SqFt,Garage1_SqFt,Garage2_SqFt,Kitchen1_SqFt,Kitchen2_SqFt,Laundry1_SqFt,Lawn1_SqFt,Lawn2_SqFt,Lobby1_SqFt,Lobby2_SqFt,Lounge1_SqFt,OpenSpace10_SqFt,OpenSpace11_SqFt,OpenSpace12_SqFt,OpenSpace13_SqFt,OpenSpace14_SqFt,OpenSpace15_SqFt,OpenSpace16_SqFt,OpenSpace17_SqFt,OpenSpace18_SqFt,OpenSpace19_SqFt,OpenSpace1_SqFt,OpenSpace20_SqFt,OpenSpace21_SqFt,OpenSpace22_SqFt,OpenSpace23_SqFt,OpenSpace24_SqFt,OpenSpace25_SqFt,OpenSpace26_SqFt,OpenSpace27_SqFt,OpenSpace28_SqFt,OpenSpace29_SqFt,OpenSpace2_SqFt,OpenSpace30_SqFt,OpenSpace31_SqFt,OpenSpace32_SqFt,OpenSpace33_SqFt,OpenSpace34_SqFt,OpenSpace35_SqFt,OpenSpace36_SqFt,OpenSpace37_SqFt,OpenSpace38_SqFt,OpenSpace39_SqFt,OpenSpace3_SqFt,OpenSpace40_SqFt,OpenSpace41_SqFt,OpenSpace42_SqFt,OpenSpace43_SqFt,OpenSpace44_SqFt,OpenSpace45_SqFt,OpenSpace46_SqFt,OpenSpace47_SqFt,OpenSpace48_SqFt,OpenSpace49_SqFt,OpenSpace4_SqFt,OpenSpace50_SqFt,OpenSpace51_SqFt,OpenSpace52_SqFt,OpenSpace53_SqFt,OpenSpace54_SqFt,OpenSpace55_SqFt,OpenSpace56_SqFt,OpenSpace57_SqFt,OpenSpace58_SqFt,OpenSpace59_SqFt,OpenSpace5_SqFt,OpenSpace60_SqFt,OpenSpace61_SqFt,OpenSpace62_SqFt,OpenSpace63_SqFt,OpenSpace64_SqFt,OpenSpace65_SqFt,OpenSpace66_SqFt,OpenSpace67_SqFt,OpenSpace68_SqFt,OpenSpace69_SqFt,OpenSpace6_SqFt,OpenSpace70_SqFt,OpenSpace7_SqFt,OpenSpace8_SqFt,OpenSpace9_SqFt,Passage1_SqFt,Passage2_SqFt,Passage3_SqFt,Passage4_SqFt,PrayerRoom1_SqFt,PrayerRoom2_SqFt,ServantQuarter1_SqFt,SideGarden1_SqFt,Staircase1_SqFt,Stairs10_SqFt,Stairs11_SqFt,Stairs12_SqFt,Stairs13_SqFt,Stairs14_SqFt,Stairs15_SqFt,Stairs16_SqFt,Stairs17_SqFt,Stairs18_SqFt,Stairs19_SqFt,Stairs1_SqFt,Stairs20_SqFt,Stairs21_SqFt,Stairs22_SqFt,Stairs23_SqFt,Stairs24_SqFt,Stairs25_SqFt,Stairs26_SqFt,Stairs27_SqFt,Stairs28_SqFt,Stairs29_SqFt,Stairs2_SqFt,Stairs30_SqFt,Stairs31_SqFt,Stairs32_SqFt,Stairs33_SqFt,Stairs34_SqFt,Stairs35_SqFt,Stairs36_SqFt,Stairs37_SqFt,Stairs38_SqFt,Stairs3_SqFt,Stairs4_SqFt,Stairs5_SqFt,Stairs6_SqFt,Stairs7_SqFt,Stairs8_SqFt,Stairs9_SqFt,Store1_SqFt,Store2_SqFt
10Marla_GF_FP_013_V03.png,10Marla,GF,FP,013,V03,849,1570,1081738,2275,,2,2,,1.0,1.0,1,1,,,1.0,1.0,,1.0,,,,,17,1.0,,99.4,475.63,,89.02,31.2,319.56,128.99,,,81.17,277.53,,263.83,,,,,26.33,53.63,,54.6,44.79,,,253.03,222.6,,,89.02,,31.2,,,319.56,,128.99,,,,,81.17,,277.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.83,,,,,,,,,1.4,1.18,1.18,1.17,0.9,0.87,0.85,0.82,,,2.91,,,,,,,,,,,2.27,,,,,,,,,,1.91,1.91,1.8,1.8,1.8,1.8,1.75,53.63,
10Marla_GF_FP_013_V04.png,10Marla,GF,FP,013,V04,849,1570,1081739,2275,,2,2,,1.0,1.0,1,1,,,1.0,1.0,,1.0,,,,,17,1.0,,99.4,475.63,,89.02,31.2,319.56,128.99,,,81.17,277.53,,263.83,,,,,26.33,53.63,,54.6,44.79,,,253.03,222.6,,,89.02,,31.2,,,319.56,,128.99,,,,,81.17,,277.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.83,,,,,,,,,1.4,1.18,1.18,1.17,0.9,0.87,0.85,0.82,,,2.91,,,,,,,,,,,2.27,,,,,,,,,,1.91,1.91,1.8,1.8,1.8,1.8,1.75,53.63,
10Marla_GF_FP_014_V01.png,10Marla,GF,FP,014,V01,849,1570,1048116,2275,,3,2,,1.0,1.0,1,1,,1.0,1.0,1.0,,1.0,1.0,,,,9,,,179.97,349.09,,130.56,26.4,262.94,108.89,,97.01,122.27,238.96,,254.76,0.7,,,,17.34,,,85.61,56.01,38.35,,187.48,161.62,,,130.56,,26.4,,,262.94,,108.89,,,97.01,,122.27,,238.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.76,,,,0.7,,,,,,,,,,,,,,,4.65,,,,,,,,,,,2.11,,,,,,,,,,2.1,1.98,1.98,1.35,1.18,1.06,0.92,,
10Marla_GF_FP_014_V02.png,10Marla,GF,FP,014,V02,849,1570,1025358,2275,,3,2,,1.0,1.0,1,1,,1.0,1.0,1.0,,2.0,,,,,11,,,177.4,345.98,,127.22,24.83,257.81,105.93,,93.79,120.35,237.61,,245.44,,,,,13.68,,,84.48,55.14,37.78,,186.11,159.88,,,127.22,,24.83,,,257.81,,105.93,,,93.79,,120.35,,237.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.28,0.16,,,,,,,,0.71,0.71,,,,,,,,,2.15,,,,,,,,,,,1.62,,,,,,,,,,1.62,1.62,1.59,1.04,0.9,0.86,0.86,,
10Marla_GF_FP_014_V03.png,10Marla,GF,FP,014,V03,849,1570,1026357,2275,,3,2,,1.0,1.0,1,1,,1.0,1.0,1.0,,3.0,,,,,11,,,177.4,345.98,,127.22,24.91,257.81,105.93,,93.79,120.35,237.59,,247.08,,,,,13.68,,,84.48,55.14,37.78,,186.11,159.88,,,127.22,,24.91,,,257.81,,105.93,,,93.79,,120.35,,237.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.94,0.91,0.23,,,,,,,0.71,0.71,,,,,,,,,2.15,,,,,,,,,,,1.62,,,,,,,,,,1.62,1.62,1.59,1.04,0.9,0.86,0.86,,
10Marla_GF_FP_014_V04.png,10Marla,GF,FP,014,V04,849,1570,1025391,2275,,3,2,,1.0,1.0,1,1,,1.0,1.0,1.0,,3.0,,,,,11,,,177.4,345.98,,127.22,24.91,257.81,105.93,,93.79,120.35,237.59,,245.44,,,,,13.68,,,84.48,55.14,37.78,,186.11,159.88,,,127.22,,24.91,,,257.81,,105.93,,,93.79,,120.35,,237.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.37,0.91,0.16,,,,,,,0.71,0.71,,,,,,,,,2.15,,,,,,,,,,,1.62,,,,,,,,,,1.62,1.62,1.59,1.04,0.9,0.86,0.86,,
10Marla_GF_FP_015_V01.png,10Marla,GF,FP,015,V01,849,1570,1136802,2275,,4,2,,1.0,,1,1,,1.0,1.0,1.0,,1.0,1.0,,,,19,1.0,,157.74,314.83,,186.04,,245.69,135.49,,124.85,103.08,341.93,,236.68,0.86,,,,50.55,42.52,,59.77,36.6,36.17,25.19,165.06,149.77,,,186.04,,,,,245.69,,135.49,,,124.85,,103.08,,341.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.68,,,,0.86,,,,,2.35,2.34,2.09,1.92,1.43,1.43,1.33,1.33,1.33,1.33,8.54,,,,,,,,,,,4.99,,,,,,,,,,3.66,3.02,2.86,2.69,2.69,2.68,2.55,42.52,
10Marla_GF_FP_015_V02.png,10Marla,GF,FP,015,V02,849,1570,1111234,2275,,4,2,,1.0,,2,2,,1.0,1.0,1.0,,3.0,,,,,24,1.0,,155.49,312.94,,181.87,,241.28,132.97,,120.88,102.05,340.42,,226.92,,,,,40.96,40.83,,59.13,36.08,35.47,24.81,164.17,148.78,,,181.87,,,,,241.11,0.17,132.57,0.4,,120.88,,102.05,,340.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.27,1.14,0.51,,,,,,,1.81,1.65,1.47,1.19,1.16,1.13,1.1,1.04,1.04,1.04,4.36,1.01,1.01,1.01,0.99,0.96,,,,,,3.84,,,,,,,,,,2.51,2.21,2.21,2.18,2.18,1.92,1.88,40.83,
10Marla_GF_FP_015_V03.png,10Marla,GF,FP,015,V03,849,1570,1111659,2275,,4,2,,1.0,,1,1,,1.0,1.0,1.0,,4.0,,,,,24,1.0,,155.49,312.94,,181.87,,241.11,132.57,,120.88,102.05,340.43,,228.21,,,,,40.96,40.83,,59.13,36.08,35.47,24.81,164.17,148.78,,,181.87,,,,,241.11,,132.57,,,120.88,,102.05,,340.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.27,1.29,1.14,0.51,,,,,,1.82,1.66,1.47,1.19,1.16,1.13,1.1,1.04,1.04,1.04,4.36,1.01,1.01,1.01,0.99,0.96,,,,,,3.84,,,,,,,,,,2.51,2.21,2.21,2.18,2.18,1.92,1.88,40.83,
10Marla_GF_FP_015_V04.png,10Marla,GF,FP,015,V04,849,1570,1111762,2275,,4,2,,1.0,,2,1,,1.0,1.0,1.0,,4.0,,,,,24,1.0,,155.49,312.94,,181.87,,241.28,132.57,,120.88,102.05,340.43,,228.21,,,,,40.97,40.83,,59.13,36.08,35.47,24.81,164.17,148.78,,,181.87,,,,,241.11,0.17,132.57,,,120.88,,102.05,,340.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.27,1.29,1.14,0.51,,,,,,1.82,1.66,1.47,1.19,1.16,1.13,1.1,1.04,1.04,1.04,4.36,1.01,1.01,1.01,0.99,0.96,,,,,,3.84,,,,,,,,,,2.51,2.21,2.21,2.18,2.18,1.92,1.88,40.83,
10Marla_GF_FP_016_V01.png,10Marla,GF,FP,016,V01,849,1570,1213192,2275,,2,2,1.0,1.0,,1,1,,,1.0,1.0,,1.0,1.0,,,,20,,,68.22,300.55,133.61,218.89,,283.68,145.83,,,154.0,427.48,,294.68,0.77,,,,42.94,,,42.56,25.66,,,152.42,148.12,,133.61,218.89,,,,,283.68,,145.83,,,,,154.0,,427.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.68,,,,0.77,,,,,2.31,2.27,2.17,1.37,1.37,1.37,1.37,1.16,1.16,1.1,4.67,1.1,,,,,,,,,,2.8,,,,,,,,,,2.8,2.8,2.8,2.8,2.78,2.39,2.37,,
10Marla_GF_FP_016_V02.png,10Marla,GF,FP,016,V02,849,1570,1188881,2275,,2,2,1.0,1.0,,1,1,,,1.0,1.0,,1.0,,,,,20,,,67.31,297.21,130.62,214.98,,279.44,142.14,,,152.93,425.47,,284.77,,,,,34.27,,,41.97,25.35,,,150.46,146.75,,130.62,214.98,,,,,279.44,,142.14,,,,,152.93,,425.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.77,,,,,,,,,1.86,1.81,1.7,1.07,1.07,1.04,1.04,0.87,0.87,0.82,4.02,0.82,,,,,,,,,,2.29,,,,,,,,,,2.29,2.29,2.24,2.16,2.16,1.91,1.91,,
10Marla_GF_FP_016_V03.png,10Marla,GF,FP,016,V03,849,1570,1188884,2275,,2,2,1.0,1.0,,1,1,,,1.0,1.0,,1.0,,,,,20,,,67.31,297.21,130.62,214.98,,279.44,142.14,,,152.93,425.47,,284.77,,,,,34.27,,,41.97,25.35,,,150.46,146.75,,130.62,214.98,,,,,279.44,,142.14,,,,,152.93,,425.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.77,,,,,,,,,1.86,1.81,1.7,1.07,1.07,1.04,1.04,0.87,0.87,0.82,4.02,0.82,,,,,,,,,,2.29,,,,,,,,,,2.29,2.29,2.24,2.16,2.16,1.91,1.91,,
10Marla_GF_FP_016_V04.png,10Marla,GF,FP,016,V04,849,1570,1188881,2275,,2,2,1.0,1.0,,1,1,,,1.0,1.0,,1.0,,,,,20,,,67.31,297.21,130.62,214.98,,279.44,142.14,,,152.93,425.47,,284.77,,,,,34.27,,,41.97,25.35,,,150.46,146.75,,130.62,214.98,,,,,279.44,,142.14,,,,,152.93,,425.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.77,,,,,,,,,1.86,1.81,1.7,1.07,1.07,1.04,1.04,0.87,0.87,0.82,4.02,0.82,,,,,,,,,,2.29,,,,,,,,,,2.29,2.29,2.24,2.16,2.16,1.91,1.91,,
10Marla_GF_FP_017_V01.png,10Marla,GF,FP,017,V01,849,1570,1221330,2275,,2,2,1.0,1.0,,1,1,,,,1.0,,,2.0,,,,26,,,134.81,341.82,159.78,165.79,,479.76,181.34,,,,493.82,,,71.8,,,,55.61,,,68.07,66.73,,,172.23,169.59,,159.78,165.79,,,,,479.76,,181.34,,,,,,,493.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83,0.97,,,,2.42,2.42,2.42,2.42,2.42,2.42,2.4,2.13,1.93,1.26,4.15,1.26,1.26,1.26,1.2,1.19,1.16,1.16,,,,2.72,,,,,,,,,,2.59,2.59,2.59,2.59,2.59,2.58,2.42,,
10Marla_GF_FP_017_V02.png,10Marla,GF,FP,017,V02,849,1570,1196688,2275,,2,2,1.0,1.0,,1,1,,,,1.0,,,1.0,,,,26,,,133.22,338.96,155.11,162.09,,471.49,177.76,,,,490.99,,,68.37,,,,44.47,,,67.35,65.86,,,170.94,168.01,,155.11,162.09,,,,,471.49,,177.76,,,,,,,490.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.37,,,,,2.01,1.94,1.94,1.94,1.94,1.83,1.83,1.62,1.54,1.02,3.48,0.99,0.96,0.93,0.85,0.85,0.85,0.85,,,,2.24,,,,,,,,,,2.24,2.12,2.12,2.12,2.12,2.09,2.06,,
10Marla_GF_FP_017_V03.png,10Marla,GF,FP,017,V03,849,1570,1196732,2275,,2,2,1.0,1.0,,1,1,,,,1.0,,,1.0,,,,26,,,133.22,338.96,155.11,162.09,,471.49,177.76,,,,491.07,,,68.37,,,,44.46,,,67.35,65.86,,,170.94,168.01,,155.11,162.09,,,,,471.49,,177.76,,,,,,,491.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.37,,,,,2.01,1.94,1.94,1.94,1.94,1.83,1.83,1.61,1.54,1.02,3.48,0.99,0.96,0.93,0.85,0.85,0.85,0.85,,,,2.24,,,,,,,,,,2.24,2.12,2.12,2.12,2.12,2.09,2.06,,
10Marla_GF_FP_017_V04.png,10Marla,GF,FP,017,V04,849,1570,1196735,2275,,2,2,1.0,1.0,,1,1,,,,1.0,,,1.0,,,,26,,,133.22,338.96,155.11,162.09,,471.49,177.76,,,,491.07,,,68.37,,,,44.47,,,67.35,65.86,,,170.94,168.01,,155.11,162.09,,,,,471.49,,177.76,,,,,,,491.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.37,,,,,2.01,1.94,1.94,1.94,1.94,1.83,1.83,1.62,1.54,1.02,3.48,0.99,0.96,0.93,0.85,0.85,0.85,0.85,,,,2.24,,,,,,,,,,2.24,2.12,2.12,2.12,2.12,2.09,2.06,,
10Marla_GF_FP_018_V01.png,10Marla,GF,FP,018,V01,849,1570,1133884,2275,,2,2,,1.0,,1,1,,,1.0,1.0,,1.0,1.0,,,,6,1.0,,72.78,352.34,,227.25,,269.26,90.77,,,163.69,332.16,,358.05,0.66,,,,10.07,58.25,,40.4,32.38,,,237.46,114.88,,,227.25,,,,,269.26,,90.77,,,,,163.69,,332.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.05,,,,0.66,,,,,,,,,,,,,,,2.53,,,,,,,,,,,2.51,,,,,,,,,,1.29,1.29,1.23,1.23,,,,58.25,
10Marla_GF_FP_018_V02.png,10Marla,GF,FP,018,V02,849,1570,1115560,2275,,2,2,,1.0,,1,1,,,1.0,1.0,,1.0,,,,,6,1.0,,71.91,350.76,,223.55,,264.75,88.33,,,162.04,331.05,,346.78,,,,,8.21,56.61,,40.06,31.85,,,236.82,113.94,,,223.55,,,,,264.75,,88.33,,,,,162.04,,331.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.78,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,2.09,,,,,,,,,,0.99,0.99,0.99,0.99,,,,56.61,
10Marla_GF_FP_018_V03.png,10Marla,GF,FP,018,V03,849,1570,1115560,2275,,2,2,,1.0,,1,1,,,1.0,1.0,,1.0,,,,,6,1.0,,71.91,350.77,,223.55,,264.75,88.33,,,162.04,331.05,,346.77,,,,,8.21,56.61,,40.06,31.85,,,236.82,113.94,,,223.55,,,,,264.75,,88.33,,,,,162.04,,331.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.77,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,2.09,,,,,,,,,,0.99,0.99,0.99,0.99,,,,56.61,
10Marla_GF_FP_018_V04.png,10Marla,GF,FP,018,V04,849,1570,1115563,2275,,2,2,,1.0,,1,1,,,1.0,1.0,,1.0,,,,,6,1.0,,71.91,350.77,,223.55,,264.75,88.33,,,162.04,331.05,,346.78,,,,,8.21,56.61,,40.06,31.85,,,236.82,113.94,,,223.55,,,,,264.75,,88.33,,,,,162.04,,331.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.78,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,2.09,,,,,,,,,,0.99,0.99,0.99,0.99,,,,56.61,
10Marla_GF_FP_019_V01.png,10Marla,GF,FP,019,V01,849,1570,1209662,2275,,2,2,1.0,1.0,,1,1,,1.0,1.0,1.0,,1.0,1.0,,,,8,1.0,,76.9,272.42,67.7,249.17,,398.95,144.29,,214.42,67.1,209.15,,297.06,0.82,,,,22.59,44.03,,43.51,33.39,,,174.2,98.22,,67.7,249.17,,,,,398.95,,144.29,,,214.42,,67.1,,209.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.06,,,,0.82,,,,,,,,,,,,,,,6.96,,,,,,,,,,,2.97,,,,,,,,,,2.95,2.95,2.42,1.47,1.43,1.43,,44.03,
10Marla_GF_FP_019_V02.png,10Marla,GF,FP,019,V02,849,1570,1186187,2275,,2,2,1.0,1.0,,1,1,,1.0,1.0,1.0,,1.0,,,,,9,1.0,,76.1,270.36,65.33,245.24,,393.1,141.28,,210.76,66.37,207.33,,288.01,,,,,18.31,42.35,,43.18,32.92,,,172.98,97.38,,65.33,245.24,,,,,393.1,,141.28,,,210.76,,66.37,,207.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.01,,,,,,,,,,,,,,,,,,,4.79,,,,,,,,,,,2.44,,,,,,,,,,2.38,2.25,1.92,1.13,1.13,1.13,1.13,42.35,
10Marla_GF_FP_019_V03.png,10Marla,GF,FP,019,V03,849,1570,1187290,2275,,2,2,1.0,1.0,,1,1,,1.0,1.0,1.0,,1.0,,,,,9,1.0,,76.1,270.36,65.33,245.24,,393.1,141.28,,210.76,66.37,207.98,,288.92,,,,,18.31,42.67,,43.18,32.92,,,172.98,97.38,,65.33,245.24,,,,,393.1,,141.28,,,210.76,,66.37,,207.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.92,,,,,,,,,,,,,,,,,,,4.79,,,,,,,,,,,2.44,,,,,,,,,,2.38,2.25,1.92,1.13,1.13,1.13,1.13,42.67,
10Marla_GF_FP_019_V04.png,10Marla,GF,FP,019,V04,849,1570,1187284,2275,,2,2,1.0,1.0,,1,1,,1.0,1.0,1.0,,1.0,,,,,9,1.0,,76.1,270.36,65.33,245.24,,393.09,141.28,,210.76,66.37,207.98,,288.92,,,,,18.31,42.67,,43.18,32.92,,,172.98,97.38,,65.33,245.24,,,,,393.09,,141.28,,,210.76,,66.37,,207.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.92,,,,,,,,,,,,,,,,,,,4.79,,,,,,,,,,,2.44,,,,,,,,,,2.38,2.25,1.92,1.13,1.13,1.13,1.13,42.67,
10Marla_GF_FP_020_V01.png,10Marla,GF,FP,020,V01,849,1570,1147852,2275,,2,1,,1.0,,1,1,,1.0,1.0,1.0,,1.0,1.0,,,,17,1.0,,105.47,265.49,,123.17,,361.1,167.15,,176.51,65.68,372.94,,266.83,0.77,,,,30.69,23.32,,73.42,32.05,,,265.49,,,,123.17,,,,,361.1,,167.15,,,176.51,,65.68,,372.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.83,,,,0.77,,,,,1.34,1.33,1.33,1.33,1.07,1.07,1.01,1.01,,,3.78,,,,,,,,,,,2.74,,,,,,,,,,2.21,2.21,2.21,2.21,2.17,1.86,1.81,23.32,
10Marla_GF_FP_020_V02.png,10Marla,GF,FP,020,V02,849,1570,1126632,2275,,2,1,,1.0,,1,1,,1.0,1.0,1.0,,1.0,,,,,17,1.0,,104.28,264.71,,119.99,,355.53,163.72,,173.19,65.19,371.87,,258.15,,,,,24.06,22.19,,72.91,31.37,,,264.71,,,,119.99,,,,,355.53,,163.72,,,173.19,,65.19,,371.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.15,,,,,,,,,1.04,1.04,1.01,1.01,0.82,0.82,0.79,0.79,,,3.11,,,,,,,,,,,2.29,,,,,,,,,,1.89,1.66,1.66,1.66,1.59,1.48,1.41,22.19,
10Marla_GF_FP_020_V03.png,10Marla,GF,FP,020,V03,849,1570,1126727,2275,,2,1,,1.0,,1,1,,1.0,1.0,1.0,,1.0,,,,,17,1.0,,104.28,264.71,,119.99,,355.53,163.72,,173.19,65.19,371.87,,258.31,,,,,24.07,22.19,,72.91,31.37,,,264.71,,,,119.99,,,,,355.53,,163.72,,,173.19,,65.19,,371.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.31,,,,,,,,,1.04,1.04,1.01,1.01,0.82,0.82,0.79,0.79,,,3.11,,,,,,,,,,,2.29,,,,,,,,,,1.89,1.66,1.66,1.66,1.59,1.48,1.41,22.19,
10Marla_GF_FP_020_V04.png,10Marla,GF,FP,020,V04,849,1570,1126724,2275,,2,1,,1.0,,1,1,,1.0,1.0,1.0,,1.0,,,,,17,1.0,,104.28,264.71,,119.99,,355.53,163.72,,173.19,65.19,371.87,,258.31,,,,,24.06,22.19,,72.91,31.37,,,264.71,,,,119.99,,,,,355.53,,163.72,,,173.19,,65.19,,371.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.31,,,,,,,,,1.04,1.04,1.01,1.01,0.82,0.82,0.79,0.79,,,3.11,,,,,,,,,,,2.29,,,,,,,,,,1.89,1.66,1.66,1.66,1.59,1.48,1.41,22.19,
10Marla_GF_FP_021_V01.png,10Marla,GF,FP,021,V01,849,1570,1226549,2275,,1,1,,1.0,,1,1,,,,1.0,1.0,1.0,1.0,,,,35,,,73.08,236.04,,306.03,,525.65,262.7,,,,399.61,36.38,178.41,0.68,,,,74.85,,,73.08,,,,236.04,,,,306.03,,,,,525.65,,262.7,,,,,,,399.61,,,,,,,,,,,36.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.41,,,,0.68,,,,,2.63,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.49,5.63,1.54,1.54,1.51,1.51,1.37,1.37,1.37,1.37,1.3,1.3,3.12,1.23,1.23,1.23,1.23,1.09,1.09,,,,3.12,3.1,2.72,2.69,2.66,2.66,2.64,,
