FileName,PlotType,FloorLevel,PlanType,FP_Number,Version,ImageActualWidthPx,ImageActualHeightPx,PlotPhysicalAreaSqFt,AreaPerPixelSqFt,OverallTotalCountedPixels,OverallTotalCountedSqFt,Count_Backyard,Count_Bathroom,Count_Bedroom,Count_Dining,Count_DrawingRoom,Count_DressingArea,Count_Garage,Count_Kitchen,Count_Laundry,Count_Lawn,Count_Lobby,Count_Lounge,Count_OpenSpace,Count_Passage,Count_PrayerRoom,Count_ServantQuarter,Count_SideGarden,Count_Staircase,Count_Stairs,Count_Store,TotalPx_Backyard,TotalPx_Bathroom,TotalPx_Bedroom,TotalPx_Dining,TotalPx_DrawingRoom,TotalPx_DressingArea,TotalPx_Garage,TotalPx_Kitchen,TotalPx_Laundry,TotalPx_Lawn,TotalPx_Lobby,TotalPx_Lounge,TotalPx_OpenSpace,TotalPx_Passage,TotalPx_PrayerRoom,TotalPx_ServantQuarter,TotalPx_SideGarden,TotalPx_Staircase,TotalPx_Stairs,TotalPx_Store,TotalSqFt_Backyard,TotalSqFt_Bathroom,TotalSqFt_Bedroom,TotalSqFt_Dining,TotalSqFt_DrawingRoom,TotalSqFt_DressingArea,TotalSqFt_Garage,TotalSqFt_Kitchen,TotalSqFt_Laundry,TotalSqFt_Lawn,TotalSqFt_Lobby,TotalSqFt_Lounge,TotalSqFt_OpenSpace,TotalSqFt_Passage,TotalSqFt_PrayerRoom,TotalSqFt_ServantQuarter,TotalSqFt_SideGarden,TotalSqFt_Staircase,TotalSqFt_Stairs,TotalSqFt_Store,Backyard1_Px,Backyard1_SqFt,Bathroom1_Px,Bathroom1_SqFt,Bathroom2_Px,Bathroom2_SqFt,Bathroom3_Px,Bathroom3_SqFt,Bathroom4_Px,Bathroom4_SqFt,Bedroom1_Px,Bedroom1_SqFt,Bedroom2_Px,Bedroom2_SqFt,Bedroom3_Px,Bedroom3_SqFt,Dining1_Px,Dining1_SqFt,DrawingRoom1_Px,DrawingRoom1_SqFt,DressingArea1_Px,DressingArea1_SqFt,DressingArea2_Px,DressingArea2_SqFt,DressingArea3_Px,DressingArea3_SqFt,Garage1_Px,Garage1_SqFt,Kitchen1_Px,Kitchen1_SqFt,Laundry1_Px,Laundry1_SqFt,Lawn1_Px,Lawn1_SqFt,Lobby1_Px,Lobby1_SqFt,Lobby2_Px,Lobby2_SqFt,Lounge1_Px,Lounge1_SqFt,OpenSpace1_Px,OpenSpace1_SqFt,OpenSpace2_Px,OpenSpace2_SqFt,OpenSpace3_Px,OpenSpace3_SqFt,OpenSpace4_Px,OpenSpace4_SqFt,OpenSpace5_Px,OpenSpace5_SqFt,Passage1_Px,Passage1_SqFt,Passage2_Px,Passage2_SqFt,PrayerRoom1_Px,PrayerRoom1_SqFt,ServantQuarter1_Px,ServantQuarter1_SqFt,SideGarden1_Px,SideGarden1_SqFt,Staircase1_Px,Staircase1_SqFt,Staircase2_Px,Staircase2_SqFt,Stairs1_Px,Stairs1_SqFt,Stairs2_Px,Stairs2_SqFt,Stairs3_Px,Stairs3_SqFt,Stairs4_Px,Stairs4_SqFt,Stairs5_Px,Stairs5_SqFt,Store1_Px,Store1_SqFt
10Marla_GF_FP_009_V01.png,10Marla,GF,FP,9,V01,512,927,2275,0.00479327,405813,1945.17,,3,3,,1,1,1,1,,1,,1,,1,,,,,17,,,27843,79165,,33955,4096,71032,30240,,42217,,67219,,43442,,,,,6604,,,133.46,379.46,,162.76,19.63,340.48,144.95,,202.36,,322.2,,208.23,,,,,31.65,,,,13050,62.55,10604,50.83,4189,20.08,,,27477,131.7,26838,128.64,24850,119.11,,,33955,162.76,4096,19.63,,,,,71032,340.48,30240,144.95,,,42217,202.36,,,,,67219,322.2,,,,,,,,,,,43442,208.23,,,,,,,,,,,,,1035,4.96,504,2.42,496,2.38,462,2.21,462,2.21,,
10Marla_GF_FP_009_V02.png,10Marla,GF,FP,9,V02,512,927,2275,0.00479327,405813,1945.17,,3,3,,1,1,1,1,,1,,1,,1,,,,,17,,,27843,79165,,33955,4096,71032,30240,,42217,,67219,,43442,,,,,6604,,,133.46,379.46,,162.76,19.63,340.48,144.95,,202.36,,322.2,,208.23,,,,,31.65,,,,13050,62.55,10604,50.83,4189,20.08,,,27477,131.7,26838,128.64,24850,119.11,,,33955,162.76,4096,19.63,,,,,71032,340.48,30240,144.95,,,42217,202.36,,,,,67219,322.2,,,,,,,,,,,43442,208.23,,,,,,,,,,,,,1035,4.96,504,2.42,496,2.38,462,2.21,462,2.21,,
10Marla_GF_FP_009_V03.png,10Marla,GF,FP,9,V03,512,927,2275,0.00479327,405813,1945.17,,3,3,,1,1,1,1,,1,,1,,1,,,,,17,,,27843,79165,,33955,4096,71032,30240,,42217,,67219,,43442,,,,,6604,,,133.46,379.46,,162.76,19.63,340.48,144.95,,202.36,,322.2,,208.23,,,,,31.65,,,,13050,62.55,10604,50.83,4189,20.08,,,27477,131.7,26838,128.64,24850,119.11,,,33955,162.76,4096,19.63,,,,,71032,340.48,30240,144.95,,,42217,202.36,,,,,67219,322.2,,,,,,,,,,,43442,208.23,,,,,,,,,,,,,1035,4.96,504,2.42,496,2.38,462,2.21,462,2.21,,
10Marla_GF_FP_009_V04.png,10Marla,GF,FP,9,V04,512,927,2275,0.00479327,405813,1945.17,,3,3,,1,1,1,1,,1,,1,,1,,,,,17,,,27843,79165,,33955,4096,71032,30240,,42217,,67219,,43442,,,,,6604,,,133.46,379.46,,162.76,19.63,340.48,144.95,,202.36,,322.2,,208.23,,,,,31.65,,,,13050,62.55,10604,50.83,4189,20.08,,,27477,131.7,26838,128.64,24850,119.11,,,33955,162.76,4096,19.63,,,,,71032,340.48,30240,144.95,,,42217,202.36,,,,,67219,322.2,,,,,,,,,,,43442,208.23,,,,,,,,,,,,,1035,4.96,504,2.42,496,2.38,462,2.21,462,2.21,,
10Marla_GF_FP_010_V01.png,10Marla,GF,FP,10,V01,512,927,2275,0.00479327,428769,2055.2,,3,3,,1,1,1,1,,1,,1,1,1,,,,,19,,,25796,101029,,46149,10395,82019,25560,,19616,,86637,3811,20634,,,,,7123,,,123.65,484.26,,221.2,49.83,393.14,122.52,,94.02,,415.27,18.27,98.9,,,,,34.14,,,,13365,64.06,7722,37.01,4709,22.57,,,41535,199.09,29992,143.76,29502,141.41,,,46149,221.2,10395,49.83,,,,,82019,393.14,25560,122.52,,,19616,94.02,,,,,86637,415.27,3811,18.27,,,,,,,,,20634,98.9,,,,,,,,,,,,,921,4.41,596,2.86,438,2.1,413,1.98,410,1.97,,
10Marla_GF_FP_010_V02.png,10Marla,GF,FP,10,V02,512,927,2275,0.00479327,428769,2055.2,,3,3,,1,1,1,1,,1,,1,1,1,,,,,19,,,25796,101029,,46149,10395,82019,25560,,19616,,86637,3811,20634,,,,,7123,,,123.65,484.26,,221.2,49.83,393.14,122.52,,94.02,,415.27,18.27,98.9,,,,,34.14,,,,13365,64.06,7722,37.01,4709,22.57,,,41535,199.09,29992,143.76,29502,141.41,,,46149,221.2,10395,49.83,,,,,82019,393.14,25560,122.52,,,19616,94.02,,,,,86637,415.27,3811,18.27,,,,,,,,,20634,98.9,,,,,,,,,,,,,921,4.41,596,2.86,438,2.1,413,1.98,410,1.97,,
10Marla_GF_FP_010_V03.png,10Marla,GF,FP,10,V03,512,927,2275,0.00479327,428769,2055.2,,3,3,,1,1,1,1,,1,,1,1,1,,,,,19,,,25796,101029,,46149,10395,82019,25560,,19616,,86637,3811,20634,,,,,7123,,,123.65,484.26,,221.2,49.83,393.14,122.52,,94.02,,415.27,18.27,98.9,,,,,34.14,,,,13365,64.06,7722,37.01,4709,22.57,,,41535,199.09,29992,143.76,29502,141.41,,,46149,221.2,10395,49.83,,,,,82019,393.14,25560,122.52,,,19616,94.02,,,,,86637,415.27,3811,18.27,,,,,,,,,20634,98.9,,,,,,,,,,,,,921,4.41,596,2.86,438,2.1,413,1.98,410,1.97,,
10Marla_GF_FP_010_V04.png,10Marla,GF,FP,10,V04,512,927,2275,0.00479327,428769,2055.2,,3,3,,1,1,1,1,,1,,1,1,1,,,,,19,,,25796,101029,,46149,10395,82019,25560,,19616,,86637,3811,20634,,,,,7123,,,123.65,484.26,,221.2,49.83,393.14,122.52,,94.02,,415.27,18.27,98.9,,,,,34.14,,,,13365,64.06,7722,37.01,4709,22.57,,,41535,199.09,29992,143.76,29502,141.41,,,46149,221.2,10395,49.83,,,,,82019,393.14,25560,122.52,,,19616,94.02,,,,,86637,415.27,3811,18.27,,,,,,,,,20634,98.9,,,,,,,,,,,,,921,4.41,596,2.86,438,2.1,413,1.98,410,1.97,,
10Marla_GF_FP_011_V01.png,10Marla,GF,FP,11,V01,512,927,2275,0.00479327,398409,1909.68,,3,2,,1,1,1,1,,1,,1,1,1,,,,,19,,,30314,70448,,46121,9605,80963,25560,,19152,,85533,3564,20225,,,,,6924,,,145.3,337.68,,221.07,46.04,388.08,122.52,,91.8,,409.98,17.08,96.94,,,,,33.19,,,,13365,64.06,9128,43.75,7821,37.49,,,40991,196.48,29457,141.2,,,,,46121,221.07,9605,46.04,,,,,80963,388.08,25560,122.52,,,19152,91.8,,,,,85533,409.98,3564,17.08,,,,,,,,,20225,96.94,,,,,,,,,,,,,920,4.41,583,2.79,451,2.16,445,2.13,410,1.97,,
10Marla_GF_FP_011_V02.png,10Marla,GF,FP,11,V02,512,927,2275,0.00479327,392149,1879.68,,3,2,,1,1,1,1,,1,,1,1,1,,,,,19,,,30215,70245,,45287,9204,79767,24898,,18633,,84949,3564,19440,,,,,5947,,,144.83,336.7,,217.07,44.12,382.34,119.34,,89.31,,407.18,17.08,93.18,,,,,28.51,,,,13365,64.06,9128,43.75,7722,37.01,,,40788,195.51,29457,141.2,,,,,45287,217.07,9204,44.12,,,,,79767,382.34,24898,119.34,,,18633,89.31,,,,,84949,407.18,3564,17.08,,,,,,,,,19440,93.18,,,,,,,,,,,,,823,3.94,472,2.26,400,1.92,371,1.78,367,1.76,,
10Marla_GF_FP_011_V03.png,10Marla,GF,FP,11,V03,512,927,2275,0.00479327,392107,1879.47,,3,2,,1,1,1,1,,1,,1,1,1,,,,,19,,,30215,70245,,45288,9204,79722,24898,,18634,,84949,3564,19440,,,,,5948,,,144.83,336.7,,217.08,44.12,382.13,119.34,,89.32,,407.18,17.08,93.18,,,,,28.51,,,,13365,64.06,9128,43.75,7722,37.01,,,40788,195.51,29457,141.2,,,,,45288,217.08,9204,44.12,,,,,79722,382.13,24898,119.34,,,18634,89.32,,,,,84949,407.18,3564,17.08,,,,,,,,,19440,93.18,,,,,,,,,,,,,823,3.94,472,2.26,400,1.92,372,1.78,367,1.76,,
10Marla_GF_FP_011_V04.png,10Marla,GF,FP,11,V04,512,927,2275,0.00479327,392106,1879.47,,3,2,,1,1,1,1,,1,,1,1,1,,,,,19,,,30215,70245,,45288,9204,79722,24898,,18634,,84949,3564,19440,,,,,5947,,,144.83,336.7,,217.08,44.12,382.13,119.34,,89.32,,407.18,17.08,93.18,,,,,28.51,,,,13365,64.06,9128,43.75,7722,37.01,,,40788,195.51,29457,141.2,,,,,45288,217.08,9204,44.12,,,,,79722,382.13,24898,119.34,,,18634,89.32,,,,,84949,407.18,3564,17.08,,,,,,,,,19440,93.18,,,,,,,,,,,,,823,3.94,472,2.26,400,1.92,371,1.78,367,1.76,,
10Marla_GF_FP_012_V01.png,10Marla,GF,FP,12,V01,512,927,2275,0.00479327,374339,1794.31,,2,2,,1,1,1,1,,1,,1,,1,,,,,18,,,14616,50767,,50112,3840,68691,29945,,42259,,64605,,42980,,,,,6524,,,70.06,243.34,,240.2,18.41,329.25,143.53,,202.56,,309.67,,206.01,,,,,31.27,,,,10356,49.64,4260,20.42,,,,,26101,125.11,24666,118.23,,,,,50112,240.2,3840,18.41,,,,,68691,329.25,29945,143.53,,,42259,202.56,,,,,64605,309.67,,,,,,,,,,,42980,206.01,,,,,,,,,,,,,703,3.37,504,2.42,496,2.38,462,2.21,462,2.21,,
10Marla_GF_FP_012_V02.png,10Marla,GF,FP,12,V02,512,927,2275,0.00479327,367499,1761.52,,2,2,,1,1,1,1,,1,,1,,1,,,,,18,,,14390,50262,,49364,3654,67783,29207,,41634,,64308,,41376,,,,,5521,,,68.98,240.92,,236.61,17.51,324.9,140,,199.56,,308.25,,198.33,,,,,26.46,,,,10260,49.18,4130,19.8,,,,,25912,124.2,24350,116.72,,,,,49364,236.61,3654,17.51,,,,,67783,324.9,29207,140,,,41634,199.56,,,,,64308,308.25,,,,,,,,,,,41376,198.33,,,,,,,,,,,,,631,3.02,410,1.97,410,1.97,410,1.97,408,1.96,,
10Marla_GF_FP_012_V03.png,10Marla,GF,FP,12,V03,512,927,2275,0.00479327,367527,1761.66,,2,2,,1,1,1,1,,1,,1,,1,,,,,18,,,14390,50262,,49364,3654,67849,29207,,41634,,64308,,41420,,,,,5439,,,68.98,240.92,,236.61,17.51,325.22,140,,199.56,,308.25,,198.54,,,,,26.07,,,,10260,49.18,4130,19.8,,,,,25912,124.2,24350,116.72,,,,,49364,236.61,3654,17.51,,,,,67849,325.22,29207,140,,,41634,199.56,,,,,64308,308.25,,,,,,,,,,,41420,198.54,,,,,,,,,,,,,630,3.02,401,1.92,401,1.92,400,1.92,399,1.91,,
10Marla_GF_FP_012_V04.png,10Marla,GF,FP,12,V04,512,927,2275,0.00479327,367499,1761.52,,2,2,,1,1,1,1,,1,,1,,1,,,,,18,,,14390,50262,,49364,3654,67782,29207,,41634,,64308,,41377,,,,,5521,,,68.98,240.92,,236.61,17.51,324.9,140,,199.56,,308.25,,198.33,,,,,26.46,,,,10260,49.18,4130,19.8,,,,,25912,124.2,24350,116.72,,,,,49364,236.61,3654,17.51,,,,,67782,324.9,29207,140,,,41634,199.56,,,,,64308,308.25,,,,,,,,,,,41377,198.33,,,,,,,,,,,,,631,3.02,410,1.97,410,1.97,410,1.97,408,1.96,,
10Marla_GF_FP_013_V01.png,10Marla,GF,FP,13,V01,512,927,2275,0.00479327,390105,1869.88,,2,2,,1,1,1,1,,,2,1,,1,,,,,16,1,,20838,99306,,18962,6834,67514,27380,,,16953,57761,,56645,,,,,6435,11477,,99.88,476,,90.89,32.76,323.61,131.24,,,81.26,276.86,,271.51,,,,,30.84,55.01,,,11437,54.82,9401,45.06,,,,,52832,253.24,46474,222.76,,,,,18962,90.89,6834,32.76,,,,,67514,323.61,27380,131.24,,,,,16821,80.63,132,0.63,57761,276.86,,,,,,,,,,,56645,271.51,,,,,,,,,,,,,1258,6.03,480,2.3,480,2.3,440,2.11,440,2.11,11477,55.01
10Marla_GF_FP_013_V02.png,10Marla,GF,FP,13,V02,512,927,2275,0.00479327,383431,1837.89,,2,2,,1,1,1,1,,,2,1,,1,,,,,18,1,,20551,98877,,18612,6454,66591,26718,,,16729,57757,,54689,,,,,5354,11099,,98.51,473.94,,89.21,30.94,319.19,128.07,,,80.19,276.84,,262.14,,,,,25.66,53.2,,,11269,54.02,9282,44.49,,,,,52607,252.16,46270,221.78,,,,,18612,89.21,6454,30.94,,,,,66591,319.19,26718,128.07,,,,,16597,79.55,132,0.63,57757,276.84,,,,,,,,,,,54689,262.14,,,,,,,,,,,,,603,2.89,390,1.87,390,1.87,387,1.85,365,1.75,11099,53.2
10Marla_GF_FP_013_V03.png,10Marla,GF,FP,13,V03,512,927,2275,0.00479327,383432,1837.89,,2,2,,1,1,1,1,,,2,1,,1,,,,,18,1,,20551,98877,,18612,6454,66591,26718,,,16729,57757,,54689,,,,,5355,11099,,98.51,473.94,,89.21,30.94,319.19,128.07,,,80.19,276.84,,262.14,,,,,25.67,53.2,,,11269,54.02,9282,44.49,,,,,52607,252.16,46270,221.78,,,,,18612,89.21,6454,30.94,,,,,66591,319.19,26718,128.07,,,,,16597,79.55,132,0.63,57757,276.84,,,,,,,,,,,54689,262.14,,,,,,,,,,,,,604,2.9,390,1.87,390,1.87,386,1.85,365,1.75,11099,53.2
10Marla_GF_FP_013_V04.png,10Marla,GF,FP,13,V04,512,927,2275,0.00479327,383431,1837.89,,2,2,,1,1,1,1,,,2,1,,1,,,,,18,1,,20551,98877,,18612,6454,66591,26718,,,16729,57757,,54689,,,,,5354,11099,,98.51,473.94,,89.21,30.94,319.19,128.07,,,80.19,276.84,,262.14,,,,,25.66,53.2,,,11269,54.02,9282,44.49,,,,,52607,252.16,46270,221.78,,,,,18612,89.21,6454,30.94,,,,,66591,319.19,26718,128.07,,,,,16597,79.55,132,0.63,57757,276.84,,,,,,,,,,,54689,262.14,,,,,,,,,,,,,604,2.9,390,1.87,390,1.87,386,1.85,365,1.75,11099,53.2
10Marla_GF_FP_014_V01.png,10Marla,GF,FP,14,V01,512,927,2275,0.00479327,370378,1775.32,,3,2,,1,1,1,1,,1,1,1,,1,,,,,11,,,37144,72264,,26951,5375,54607,22572,,20045,25344,49757,,52998,,,,,3321,,,178.04,346.38,,129.18,25.76,261.75,108.19,,96.08,121.48,238.5,,254.03,0,,,,15.92,,,,17653,84.62,11543,55.33,7948,38.1,,,38744,185.71,33520,160.67,,,,,26951,129.18,5375,25.76,,,,,54607,261.75,22572,108.19,,,20045,96.08,25344,121.48,,,49757,238.5,,,,,,,,,,,52998,254.03,,,,,,,,,,,,,526,2.52,405,1.94,405,1.94,396,1.9,363,1.74,,
10Marla_GF_FP_014_V02.png,10Marla,GF,FP,14,V02,512,927,2275,0.00479327,363396,1741.85,,3,2,,1,1,1,1,,1,1,1,,1,,,,,11,,,36715,71901,,26499,5134,53676,22139,,19532,24872,49286,,50869,,,,,2773,,,175.98,344.64,,127.02,24.61,257.28,106.12,,93.62,119.22,236.24,,243.83,0,,,,13.29,,,,17544,84.09,11352,54.41,7819,37.48,,,38642,185.22,33259,159.42,,,,,26499,127.02,5134,24.61,,,,,53676,257.28,22139,106.12,,,19532,93.62,24872,119.22,,,49286,236.24,,,,,,,,,,,50869,243.83,,,,,,,,,,,,,441,2.11,342,1.64,330,1.58,330,1.58,320,1.53,,
10Marla_GF_FP_014_V03.png,10Marla,GF,FP,14,V03,512,927,2275,0.00479327,363967,1744.59,,3,2,,1,1,1,1,,1,1,1,,1,,,,,11,,,36715,71901,,26499,5133,53675,22139,,19535,24872,49286,,51439,,,,,2773,,,175.98,344.64,,127.02,24.6,257.28,106.12,,93.64,119.22,236.24,,246.56,0,,,,13.29,,,,17544,84.09,11352,54.41,7819,37.48,,,38642,185.22,33259,159.42,,,,,26499,127.02,5133,24.6,,,,,53675,257.28,22139,106.12,,,19535,93.64,24872,119.22,,,49286,236.24,,,,,,,,,,,51439,246.56,,,,,,,,,,,,,440,2.11,343,1.64,330,1.58,330,1.58,320,1.53,,
10Marla_GF_FP_014_V04.png,10Marla,GF,FP,14,V04,512,927,2275,0.00479327,363396,1741.85,,3,2,,1,1,1,1,,1,1,1,,1,,,,,11,,,36715,71901,,26499,5133,53675,22139,,19535,24872,49286,,50868,,,,,2773,,,175.98,344.64,,127.02,24.6,257.28,106.12,,93.64,119.22,236.24,,243.82,0,,,,13.29,,,,17544,84.09,11352,54.41,7819,37.48,,,38642,185.22,33259,159.42,,,,,26499,127.02,5133,24.6,,,,,53675,257.28,22139,106.12,,,19535,93.64,24872,119.22,,,49286,236.24,,,,,,,,,,,50868,243.82,,,,,,,,,,,,,440,2.11,343,1.64,330,1.58,330,1.58,320,1.53,,
10Marla_GF_FP_015_V01.png,10Marla,GF,FP,15,V01,512,927,2275,0.00479327,400786,1921.07,,4,2,,1,,1,1,,1,1,1,,1,,,,,24,1,,32271,64904,,38631,,51220,28063,,25929,21203,71087,,48940,,,,,9798,8740,,154.68,311.1,,185.17,,245.51,134.51,,124.28,101.63,340.74,,234.58,,,,,46.96,41.89,,,12177,58.37,7483,35.87,7357,35.26,5254,25.18,34075,163.33,30829,147.77,,,,,38631,185.17,,,,,,,51220,245.51,28063,134.51,,,25929,124.28,21203,101.63,,,71087,340.74,,,,,,,,,,,48940,234.58,,,,,,,,,,,,,989,4.74,883,4.23,597,2.86,528,2.53,484,2.32,8740,41.89
10Marla_GF_FP_015_V02.png,10Marla,GF,FP,15,V02,512,927,2275,0.00479327,393302,1885.2,,4,2,,1,,1,1,,1,1,1,,1,,,,,24,1,,32128,64825,,38074,,50373,27407,,25183,21027,70873,,46622,,,,,8433,8357,,154,310.72,,182.5,,241.45,131.37,,120.71,100.79,339.71,,223.47,,,,,40.42,40.06,,,12177,58.37,7478,35.84,7353,35.24,5120,24.54,33998,162.96,30827,147.76,,,,,38074,182.5,,,,,,,50373,241.45,27407,131.37,,,25183,120.71,21027,100.79,,,70873,339.71,,,,,,,,,,,46622,223.47,,,,,,,,,,,,,894,4.29,796,3.82,482,2.31,473,2.27,467,2.24,8357,40.06
10Marla_GF_FP_015_V03.png,10Marla,GF,FP,15,V03,512,927,2275,0.00479327,393113,1884.3,,4,2,,1,,1,1,,1,1,1,,1,,,,,24,1,,32128,64825,,37882,,50372,27407,,25183,21027,70875,,46623,,,,,8435,8356,,154,310.72,,181.58,,241.45,131.37,,120.71,100.79,339.72,,223.48,,,,,40.43,40.05,,,12177,58.37,7478,35.84,7353,35.24,5120,24.54,33998,162.96,30827,147.76,,,,,37882,181.58,,,,,,,50372,241.45,27407,131.37,,,25183,120.71,21027,100.79,,,70875,339.72,,,,,,,,,,,46623,223.48,,,,,,,,,,,,,894,4.29,796,3.82,482,2.31,473,2.27,466,2.23,8356,40.05
10Marla_GF_FP_015_V04.png,10Marla,GF,FP,15,V04,512,927,2275,0.00479327,393112,1884.29,,4,2,,1,,1,1,,1,1,1,,1,,,,,24,1,,32128,64825,,37882,,50372,27407,,25183,21027,70875,,46623,,,,,8434,8356,,154,310.72,,181.58,,241.45,131.37,,120.71,100.79,339.72,,223.48,,,,,40.43,40.05,,,12177,58.37,7478,35.84,7353,35.24,5120,24.54,33998,162.96,30827,147.76,,,,,37882,181.58,,,,,,,50372,241.45,27407,131.37,,,25183,120.71,21027,100.79,,,70875,339.72,,,,,,,,,,,46623,223.48,,,,,,,,,,,,,894,4.29,795,3.81,482,2.31,473,2.27,466,2.23,8356,40.05
10Marla_GF_FP_016_V01.png,10Marla,GF,FP,16,V01,512,927,2275,0.00479327,429286,2057.68,,2,2,1,1,,1,1,,,1,1,,1,,,,,20,,,14088,62367,27588,45372,,59055,30372,,,31860,88769,,61449,,,,,8366,,,67.53,298.94,132.24,217.48,,283.07,145.58,,,152.71,425.49,,294.54,,,,,40.1,,,,8794,42.15,5294,25.38,,,,,31566,151.3,30801,147.64,,,27588,132.24,45372,217.48,,,,,,,59055,283.07,30372,145.58,,,,,31860,152.71,,,88769,425.49,,,,,,,,,,,61449,294.54,,,,,,,,,,,,,930,4.46,588,2.82,588,2.82,539,2.58,539,2.58,,
10Marla_GF_FP_016_V02.png,10Marla,GF,FP,16,V02,512,927,2275,0.00479327,421686,2021.25,,2,2,1,1,,1,1,,,1,1,,1,,,,,20,,,13947,61494,27013,44691,,58220,29561,,,31545,88490,,59399,,,,,7326,,,66.85,294.76,129.48,214.22,,279.06,141.69,,,151.2,424.16,,284.72,,,,,35.12,,,,8660,41.51,5287,25.34,,,,,31172,149.42,30322,145.34,,,27013,129.48,44691,214.22,,,,,,,58220,279.06,29561,141.69,,,,,31545,151.2,,,88490,424.16,,,,,,,,,,,59399,284.72,,,,,,,,,,,,,868,4.16,528,2.53,528,2.53,480,2.3,480,2.3,,
10Marla_GF_FP_016_V03.png,10Marla,GF,FP,16,V03,512,927,2275,0.00479327,421644,2021.05,,2,2,1,1,,1,1,,,1,1,,1,,,,,20,,,13948,61494,27013,44691,,58223,29561,,,31546,88491,,59399,,,,,7278,,,66.86,294.76,129.48,214.22,,279.08,141.69,,,151.21,424.16,,284.72,,,,,34.89,,,,8660,41.51,5288,25.35,,,,,31172,149.42,30322,145.34,,,27013,129.48,44691,214.22,,,,,,,58223,279.08,29561,141.69,,,,,31546,151.21,,,88491,424.16,,,,,,,,,,,59399,284.72,,,,,,,,,,,,,868,4.16,528,2.53,480,2.3,480,2.3,480,2.3,,
10Marla_GF_FP_016_V04.png,10Marla,GF,FP,16,V04,512,927,2275,0.00479327,421642,2021.04,,2,2,1,1,,1,1,,,1,1,,1,,,,,20,,,13947,61494,27013,44691,,58223,29561,,,31546,88491,,59399,,,,,7277,,,66.85,294.76,129.48,214.22,,279.08,141.69,,,151.21,424.16,,284.72,,,,,34.88,,,,8660,41.51,5287,25.34,,,,,31172,149.42,30322,145.34,,,27013,129.48,44691,214.22,,,,,,,58223,279.08,29561,141.69,,,,,31546,151.21,,,88491,424.16,,,,,,,,,,,59399,284.72,,,,,,,,,,,,,868,4.16,528,2.53,480,2.3,480,2.3,480,2.3,,
10Marla_GF_FP_017_V01.png,10Marla,GF,FP,17,V01,512,927,2275,0.00479327,431130,2066.52,,2,2,1,1,,1,1,,,,1,,,1,,,,26,,,27677,70795,33278,34487,,99723,37373,,,,102490,,,14654,,,,10653,,,132.66,339.34,159.51,165.31,,478,179.14,,,,491.26,,,70.24,,,,51.06,,,,13981,67.01,13696,65.65,,,,,35728,171.25,35067,168.09,,,33278,159.51,34487,165.31,,,,,,,99723,478,37373,179.14,,,,,,,,,102490,491.26,,,,,,,,,,,,,,,14654,70.24,,,,,,,,,800,3.83,528,2.53,528,2.53,528,2.53,484,2.32,,
10Marla_GF_FP_017_V02.png,10Marla,GF,FP,17,V02,512,927,2275,0.00479327,424244,2033.52,,2,2,1,1,,1,1,,,,1,,,1,,,,26,,,27184,70445,32466,33759,,98000,36909,,,,102150,,,14153,,,,9178,,,130.3,337.66,155.62,161.82,,469.74,176.91,,,,489.63,,,67.84,,,,43.99,,,,13732,65.82,13452,64.48,,,,,35552,170.41,34893,167.25,,,32466,155.62,33759,161.82,,,,,,,98000,469.74,36909,176.91,,,,,,,,,102150,489.63,,,,,,,,,,,,,,,14153,67.84,,,,,,,,,720,3.45,455,2.18,432,2.07,430,2.06,420,2.01,,
10Marla_GF_FP_017_V03.png,10Marla,GF,FP,17,V03,512,927,2275,0.00479327,424277,2033.67,,2,2,1,1,,1,1,,,,1,,,1,,,,26,,,27184,70445,32456,33759,,97999,36909,,,,102160,,,14153,,,,9212,,,130.3,337.66,155.57,161.82,,469.74,176.91,,,,489.68,,,67.84,,,,44.16,,,,13732,65.82,13452,64.48,,,,,35552,170.41,34893,167.25,,,32456,155.57,33759,161.82,,,,,,,97999,469.74,36909,176.91,,,,,,,,,102160,489.68,,,,,,,,,,,,,,,14153,67.84,,,,,,,,,720,3.45,455,2.18,430,2.06,428,2.05,420,2.01,,
10Marla_GF_FP_017_V04.png,10Marla,GF,FP,17,V04,512,927,2275,0.00479327,424276,2033.67,,2,2,1,1,,1,1,,,,1,,,1,,,,26,,,27184,70445,32456,33759,,97999,36909,,,,102160,,,14153,,,,9211,,,130.3,337.66,155.57,161.82,,469.74,176.91,,,,489.68,,,67.84,,,,44.15,,,,13732,65.82,13452,64.48,,,,,35552,170.41,34893,167.25,,,32456,155.57,33759,161.82,,,,,,,97999,469.74,36909,176.91,,,,,,,,,102160,489.68,,,,,,,,,,,,,,,14153,67.84,,,,,,,,,720,3.45,455,2.18,430,2.06,428,2.05,420,2.01,,
10Marla_GF_FP_018_V01.png,10Marla,GF,FP,18,V01,512,927,2275,0.00479327,401294,1923.51,,2,2,,1,,1,1,,,1,1,,1,,,,,6,1,,15024,73386,,47080,,55729,18908,,,33990,68931,,74190,,,,,1966,12090,,72.01,351.76,,225.67,,267.12,90.63,,,162.92,330.4,,355.61,,,,,9.42,57.95,,,8322,39.89,6702,32.12,,,,,49504,237.29,23882,114.47,,,,,47080,225.67,,,,,,,55729,267.12,18908,90.63,,,,,33990,162.92,,,68931,330.4,,,,,,,,,,,74190,355.61,,,,,,,,,,,,,509,2.44,473,2.27,252,1.21,252,1.21,240,1.15,12090,57.95
